idx,sample_id,y_true,y_pred,true_label,pred_label,confidence,correct
820,GTEX-144FL-0626-SM-5LU43,2,2,Normal Tissue,Normal Tissue,0.9805394411087036,True
821,GTEX-12WS9-0126-SM-5EGL7,2,2,Normal Tissue,Normal Tissue,0.9779534339904785,True
822,GTEX-U8XE-0008-SM-4E3K4,2,2,Normal Tissue,Normal Tissue,0.9310517907142639,True
823,TCGA-D3-A51R-06,1,1,Metastasis,Metastasis,0.7978391647338867,True
824,TCGA-RP-A6K9-06,1,1,Metastasis,Metastasis,0.8078117966651917,True
825,GTEX-12ZZY-0226-SM-5LZVE,2,2,Normal Tissue,Normal Tissue,0.8783854842185974,True
826,GTEX-NFK9-0226-SM-2HMKQ,2,2,Normal Tissue,Normal Tissue,0.9903462529182434,True
827,GTEX-QV31-0008-SM-447AT,2,2,Normal Tissue,Normal Tissue,0.8913341760635376,True
828,GTEX-WL46-0008-SM-4OOSW,2,2,Normal Tissue,Normal Tissue,0.9225580096244812,True
829,GTEX-PWCY-1826-SM-5SI7U,2,2,Normal Tissue,Normal Tissue,0.9699230194091797,True
830,TCGA-EE-A3AD-06,1,0,Metastasis,Primary Tumor,0.7555325627326965,False
831,TCGA-EE-A2GL-06,1,1,Metastasis,Metastasis,0.9252256155014038,True
832,TCGA-EE-A29N-06,1,1,Metastasis,Metastasis,0.8993354439735413,True
833,GTEX-11EI6-0008-SM-5QGR7,2,2,Normal Tissue,Normal Tissue,0.9321154952049255,True
834,TCGA-GF-A769-01,0,1,Primary Tumor,Metastasis,0.7527444958686829,False
835,TCGA-D3-A2JB-06,1,1,Metastasis,Metastasis,0.9670861959457397,True
836,GTEX-139TU-0726-SM-5L3EK,2,2,Normal Tissue,Normal Tissue,0.9703777432441711,True
837,GTEX-139D8-0226-SM-5KLZO,2,2,Normal Tissue,Normal Tissue,0.9899207353591919,True
838,GTEX-13FXS-0226-SM-5IJCK,2,2,Normal Tissue,Normal Tissue,0.9918278455734253,True
839,TCGA-HR-A2OG-06,1,1,Metastasis,Metastasis,0.9448790550231934,True
840,GTEX-RVPV-0008-SM-47JYW,2,2,Normal Tissue,Normal Tissue,0.975860059261322,True
841,TCGA-DA-A1IB-06,1,1,Metastasis,Metastasis,0.6955680847167969,True
842,GTEX-ZV7C-0008-SM-57WCL,2,2,Normal Tissue,Normal Tissue,0.9907594919204712,True
843,GTEX-ZE7O-2726-SM-51MT5,2,2,Normal Tissue,Normal Tissue,0.9988356232643127,True
844,GTEX-ZVE1-0008-SM-51MS9,2,2,Normal Tissue,Normal Tissue,0.9698647856712341,True
845,GTEX-1497J-0226-SM-5QGPU,2,2,Normal Tissue,Normal Tissue,0.9997109770774841,True
846,GTEX-ZF28-0126-SM-4WKGK,2,2,Normal Tissue,Normal Tissue,0.9910573959350586,True
847,GTEX-ZDTT-2726-SM-4WKF8,2,2,Normal Tissue,Normal Tissue,0.9961115717887878,True
848,TCGA-D3-A51E-06,1,1,Metastasis,Metastasis,0.9565407633781433,True
849,TCGA-D3-A5GT-01,0,1,Primary Tumor,Metastasis,0.6735485196113586,False
850,GTEX-T8EM-1026-SM-3DB7M,2,2,Normal Tissue,Normal Tissue,0.9956686496734619,True
851,TCGA-HR-A2OH-06,1,1,Metastasis,Metastasis,0.9639856815338135,True
852,GTEX-ZE9C-0008-SM-4E3K6,2,2,Normal Tissue,Normal Tissue,0.9729154109954834,True
853,TCGA-ER-A19N-06,1,1,Metastasis,Metastasis,0.5329305529594421,True
854,TCGA-BF-A5EP-01,0,1,Primary Tumor,Metastasis,0.7543162703514099,False
855,GTEX-11EI6-0126-SM-5985R,2,2,Normal Tissue,Normal Tissue,0.9700092673301697,True
856,TCGA-D3-A2JO-06,1,1,Metastasis,Metastasis,0.967251181602478,True
857,GTEX-13O3O-2326-SM-5IJD6,2,2,Normal Tissue,Normal Tissue,0.9489094614982605,True
858,GTEX-Y3IK-0008-SM-4WWDZ,2,2,Normal Tissue,Normal Tissue,0.9598988890647888,True
859,GTEX-12584-0726-SM-5FQTK,2,2,Normal Tissue,Normal Tissue,0.9659797549247742,True
860,GTEX-ZC5H-1526-SM-5HL9Y,2,2,Normal Tissue,Normal Tissue,0.9969667792320251,True
861,GTEX-11WQC-2526-SM-5CVLE,2,2,Normal Tissue,Normal Tissue,0.9957809448242188,True
862,TCGA-EE-A29W-06,1,1,Metastasis,Metastasis,0.8231685757637024,True
863,GTEX-T6MN-0008-SM-4DM7H,2,2,Normal Tissue,Normal Tissue,0.9966285824775696,True
864,GTEX-XUW1-0426-SM-4BOOT,2,2,Normal Tissue,Normal Tissue,0.9984185695648193,True
865,GTEX-11EQ8-0926-SM-5H12V,2,2,Normal Tissue,Normal Tissue,0.986003041267395,True
866,GTEX-13SLW-0126-SM-5SI6C,2,2,Normal Tissue,Normal Tissue,0.9962279796600342,True
867,TCGA-EB-A5UN-06,1,2,Metastasis,Normal Tissue,0.45125874876976013,False
868,GTEX-W5X1-2526-SM-3GILC,2,2,Normal Tissue,Normal Tissue,0.998392641544342,True
869,GTEX-1313W-0626-SM-5EQ4H,2,2,Normal Tissue,Normal Tissue,0.9972209930419922,True
870,TCGA-EE-A2GC-06,1,1,Metastasis,Metastasis,0.9786806106567383,True
871,GTEX-WY7C-2126-SM-3NB2R,2,2,Normal Tissue,Normal Tissue,0.9918606877326965,True
872,GTEX-OXRK-0008-SM-3NB28,2,2,Normal Tissue,Normal Tissue,0.9977521300315857,True
873,TCGA-D3-A5GS-06,1,1,Metastasis,Metastasis,0.9445528388023376,True
874,GTEX-13RTJ-2426-SM-5S2Q2,2,2,Normal Tissue,Normal Tissue,0.9919215440750122,True
875,TCGA-D3-A8GV-06,1,1,Metastasis,Metastasis,0.8710908889770508,True
876,TCGA-ER-A2NF-06,1,1,Metastasis,Metastasis,0.9219908118247986,True
877,TCGA-ER-A2NF-01,0,1,Primary Tumor,Metastasis,0.6362217664718628,False
878,GTEX-13FH7-2026-SM-5IJCR,2,2,Normal Tissue,Normal Tissue,0.9979264736175537,True
879,GTEX-U4B1-0008-SM-4DXUW,2,2,Normal Tissue,Normal Tissue,0.9850194454193115,True
880,GTEX-13O3P-0126-SM-5KM4S,2,2,Normal Tissue,Normal Tissue,0.9980553388595581,True
881,GTEX-12C56-1526-SM-5FQUQ,2,2,Normal Tissue,Normal Tissue,0.9299739003181458,True
882,TCGA-FR-A2OS-01,0,1,Primary Tumor,Metastasis,0.5616418123245239,False
883,GTEX-R55G-0008-SM-48FEX,2,2,Normal Tissue,Normal Tissue,0.9137142896652222,True
884,TCGA-EE-A29E-06,1,1,Metastasis,Metastasis,0.7950544357299805,True
885,GTEX-11DYG-0126-SM-59883,2,2,Normal Tissue,Normal Tissue,0.997334361076355,True
886,GTEX-X4EO-2926-SM-4E3JH,2,2,Normal Tissue,Normal Tissue,0.9858679175376892,True
887,TCGA-BF-A3DM-01,0,1,Primary Tumor,Metastasis,0.7768587470054626,False
888,GTEX-ZYVF-0926-SM-5E44J,2,2,Normal Tissue,Normal Tissue,0.9096653461456299,True
889,GTEX-T2IS-0008-SM-4DM75,2,2,Normal Tissue,Normal Tissue,0.9077969193458557,True
890,TCGA-ER-A193-06,1,1,Metastasis,Metastasis,0.7693843245506287,True
891,GTEX-QEG4-0226-SM-2S1PY,2,2,Normal Tissue,Normal Tissue,0.9827263355255127,True
892,GTEX-WH7G-2326-SM-3NMBC,2,2,Normal Tissue,Normal Tissue,0.9836830496788025,True
893,TCGA-ER-A19O-06,1,1,Metastasis,Metastasis,0.9356496334075928,True
894,TCGA-D9-A4Z5-01,0,1,Primary Tumor,Metastasis,0.7001368403434753,False
895,TCGA-EB-A5UM-01,0,0,Primary Tumor,Primary Tumor,0.6215285658836365,True
896,TCGA-EE-A2A1-06,1,1,Metastasis,Metastasis,0.927850604057312,True
897,GTEX-Y8E4-0626-SM-4WWDL,2,2,Normal Tissue,Normal Tissue,0.978855311870575,True
898,GTEX-ZT9W-0008-SM-4YCDJ,2,2,Normal Tissue,Normal Tissue,0.9836904406547546,True
899,GTEX-XOTO-0126-SM-4B66N,2,1,Normal Tissue,Metastasis,0.5015880465507507,False
900,GTEX-WI4N-2726-SM-3LK7Y,2,2,Normal Tissue,Normal Tissue,0.9935780763626099,True
901,GTEX-145LV-2126-SM-5LU8N,2,2,Normal Tissue,Normal Tissue,0.9914044141769409,True
902,GTEX-11P82-1626-SM-59879,2,2,Normal Tissue,Normal Tissue,0.9916403293609619,True
903,TCGA-ER-A197-06,1,0,Metastasis,Primary Tumor,0.5782371759414673,False
904,GTEX-11ZU8-0126-SM-5EQ58,2,2,Normal Tissue,Normal Tissue,0.9982307553291321,True
905,TCGA-BF-A1PV-01,0,0,Primary Tumor,Primary Tumor,0.5987449884414673,True
906,GTEX-11LCK-0008-SM-5Q5BB,2,2,Normal Tissue,Normal Tissue,0.9786393642425537,True
907,TCGA-D9-A1X3-06,1,1,Metastasis,Metastasis,0.6365962028503418,True
908,TCGA-BF-A1PU-01,0,0,Primary Tumor,Primary Tumor,0.8201645612716675,True
909,GTEX-13OW6-0426-SM-5L3HM,2,2,Normal Tissue,Normal Tissue,0.9879025816917419,True
910,TCGA-EE-A29C-06,1,2,Metastasis,Normal Tissue,0.8744649291038513,False
911,GTEX-XOT4-0626-SM-4B66L,2,2,Normal Tissue,Normal Tissue,0.9948379397392273,True
912,GTEX-14A6H-2026-SM-5Q5DD,2,2,Normal Tissue,Normal Tissue,0.9869480133056641,True
913,GTEX-X4XX-0126-SM-3NMC2,2,2,Normal Tissue,Normal Tissue,0.9742026925086975,True
914,GTEX-113IC-0126-SM-5HL6T,2,2,Normal Tissue,Normal Tissue,0.9991990923881531,True
915,GTEX-11P7K-2126-SM-5GU7G,2,2,Normal Tissue,Normal Tissue,0.9983477592468262,True
916,TCGA-EE-A3J7-06,1,1,Metastasis,Metastasis,0.8848106861114502,True
917,GTEX-XQ8I-0926-SM-4BOOF,2,2,Normal Tissue,Normal Tissue,0.9982877373695374,True
918,GTEX-VUSH-0008-SM-47JWK,2,2,Normal Tissue,Normal Tissue,0.9858127236366272,True
919,GTEX-ZPCL-0008-SM-4WWAU,2,2,Normal Tissue,Normal Tissue,0.9787923693656921,True
920,TCGA-RP-A690-06,1,1,Metastasis,Metastasis,0.7803417444229126,True
921,TCGA-D3-A3CB-06,1,1,Metastasis,Metastasis,0.9538138508796692,True
922,TCGA-ER-A3ES-06,1,1,Metastasis,Metastasis,0.8489556312561035,True
923,GTEX-XUYS-0008-SM-47JYZ,2,2,Normal Tissue,Normal Tissue,0.9958329796791077,True
924,TCGA-GN-A264-06,1,1,Metastasis,Metastasis,0.7010635137557983,True
925,GTEX-Y111-0008-SM-4SOJ3,2,2,Normal Tissue,Normal Tissue,0.9899779558181763,True
926,TCGA-D3-A1Q8-06,1,1,Metastasis,Metastasis,0.9532723426818848,True
927,TCGA-3N-A9WC-06,1,1,Metastasis,Metastasis,0.9721588492393494,True
928,TCGA-FS-A1YX-06,1,1,Metastasis,Metastasis,0.7540462017059326,True
929,GTEX-WK11-2726-SM-3NMAQ,2,2,Normal Tissue,Normal Tissue,0.8037598729133606,True
930,GTEX-QMR6-0008-SM-447AV,2,2,Normal Tissue,Normal Tissue,0.8799368739128113,True
931,TCGA-EE-A2GU-06,1,1,Metastasis,Metastasis,0.9577838182449341,True
932,GTEX-PW2O-0008-SM-48TEB,2,2,Normal Tissue,Normal Tissue,0.9333698153495789,True
933,GTEX-S3XE-1726-SM-3K2AM,2,2,Normal Tissue,Normal Tissue,0.9894828200340271,True
934,GTEX-ZVTK-0426-SM-51MRS,2,2,Normal Tissue,Normal Tissue,0.9983354210853577,True
935,TCGA-WE-A8ZT-06,1,1,Metastasis,Metastasis,0.8789169788360596,True
936,GTEX-R55G-2526-SM-2TC6D,2,2,Normal Tissue,Normal Tissue,0.9971044659614563,True
937,TCGA-W3-AA1O-06,1,1,Metastasis,Metastasis,0.7883284687995911,True
938,TCGA-GN-A8LL-06,1,1,Metastasis,Metastasis,0.9407396912574768,True
939,GTEX-YECK-0326-SM-4W1YS,2,2,Normal Tissue,Normal Tissue,0.8487193584442139,True
940,TCGA-D3-A8GL-06,1,1,Metastasis,Metastasis,0.8521674871444702,True
941,GTEX-S95S-0008-SM-4AT5M,2,2,Normal Tissue,Normal Tissue,0.9563280940055847,True
942,GTEX-SIU8-0008-SM-4BRUC,2,2,Normal Tissue,Normal Tissue,0.8576982617378235,True
943,GTEX-Y5V5-2326-SM-4V6GA,2,2,Normal Tissue,Normal Tissue,0.997153639793396,True
944,GTEX-OOBK-0126-SM-2YUND,2,2,Normal Tissue,Normal Tissue,0.997372031211853,True
945,GTEX-TMMY-0226-SM-33HBA,2,2,Normal Tissue,Normal Tissue,0.9955686926841736,True
946,TCGA-EB-A553-01,0,0,Primary Tumor,Primary Tumor,0.5878848433494568,True
947,GTEX-11TUW-0008-SM-5SI6S,2,2,Normal Tissue,Normal Tissue,0.7367303967475891,True
948,GTEX-1399R-1326-SM-5PNYS,2,2,Normal Tissue,Normal Tissue,0.9949423670768738,True
949,GTEX-ZVP2-0008-SM-51MSL,2,2,Normal Tissue,Normal Tissue,0.95975661277771,True
950,GTEX-13O3Q-2426-SM-5IJBR,2,2,Normal Tissue,Normal Tissue,0.9855177402496338,True
951,GTEX-147F3-1726-SM-5SIAW,2,2,Normal Tissue,Normal Tissue,0.980793833732605,True
952,TCGA-FR-A69P-06,1,1,Metastasis,Metastasis,0.8066088557243347,True
953,TCGA-GN-A8LN-01,0,1,Primary Tumor,Metastasis,0.8954276442527771,False
954,GTEX-13W3W-0726-SM-5IJDQ,2,2,Normal Tissue,Normal Tissue,0.9988161325454712,True
955,GTEX-PWCY-0008-SM-48TE9,2,2,Normal Tissue,Normal Tissue,0.9977298378944397,True
956,GTEX-12WSC-2826-SM-5BC5Y,2,2,Normal Tissue,Normal Tissue,0.8977874517440796,True
957,TCGA-EE-A180-06,1,1,Metastasis,Metastasis,0.8278077244758606,True
958,GTEX-147F4-0226-SM-5QGPW,2,2,Normal Tissue,Normal Tissue,0.9985857009887695,True
959,TCGA-EB-A57M-01,0,0,Primary Tumor,Primary Tumor,0.5025655627250671,True
960,GTEX-13NYB-2526-SM-5K7Z6,2,2,Normal Tissue,Normal Tissue,0.998242974281311,True
961,GTEX-139TU-0126-SM-5K7WH,2,2,Normal Tissue,Normal Tissue,0.9954278469085693,True
962,GTEX-X261-0126-SM-3NMD6,2,2,Normal Tissue,Normal Tissue,0.9891772866249084,True
963,GTEX-QDVJ-0008-SM-48U2E,2,2,Normal Tissue,Normal Tissue,0.978849470615387,True
964,GTEX-11O72-0126-SM-59887,2,2,Normal Tissue,Normal Tissue,0.9882885217666626,True
965,GTEX-XBEC-0726-SM-4QARZ,2,2,Normal Tissue,Normal Tissue,0.985916793346405,True
966,GTEX-13W46-0226-SM-5SIAG,2,2,Normal Tissue,Normal Tissue,0.9868878722190857,True
967,GTEX-S7SF-1626-SM-3K2AY,2,2,Normal Tissue,Normal Tissue,0.9975455403327942,True
968,GTEX-RTLS-0008-SM-48FET,2,2,Normal Tissue,Normal Tissue,0.9856584668159485,True
969,TCGA-DA-A3F5-06,1,1,Metastasis,Metastasis,0.8084433674812317,True
970,GTEX-U3ZH-0008-SM-4DXT2,2,2,Normal Tissue,Normal Tissue,0.9426404237747192,True
971,TCGA-EE-A3AE-06,1,1,Metastasis,Metastasis,0.8585845232009888,True
972,GTEX-Z93T-0126-SM-5HL5N,2,2,Normal Tissue,Normal Tissue,0.9719337821006775,True
973,GTEX-13O21-1426-SM-5K7XI,2,2,Normal Tissue,Normal Tissue,0.9923003911972046,True
974,TCGA-EB-A5FP-01,0,0,Primary Tumor,Primary Tumor,0.6124086976051331,True
975,GTEX-XBEW-1126-SM-4QARW,2,2,Normal Tissue,Normal Tissue,0.9949348568916321,True
976,GTEX-WHSE-0126-SM-3NMBT,2,2,Normal Tissue,Normal Tissue,0.9398390054702759,True
977,GTEX-13NYC-0326-SM-5K7WP,2,2,Normal Tissue,Normal Tissue,0.9924572706222534,True
978,GTEX-14B4R-1326-SM-5Q5EZ,2,2,Normal Tissue,Normal Tissue,0.9932799935340881,True
979,GTEX-NPJ8-0126-SM-2YUNR,2,2,Normal Tissue,Normal Tissue,0.9986451268196106,True
980,TCGA-EE-A183-06,1,1,Metastasis,Metastasis,0.8620343804359436,True
981,GTEX-12126-0326-SM-5PNW3,2,2,Normal Tissue,Normal Tissue,0.9449198246002197,True
982,GTEX-S7PM-0008-SM-3NM9Q,2,2,Normal Tissue,Normal Tissue,0.7512897253036499,True
983,GTEX-OXRK-0226-SM-3NB2G,2,2,Normal Tissue,Normal Tissue,0.9967764019966125,True
984,GTEX-1192X-0226-SM-5H12D,2,2,Normal Tissue,Normal Tissue,0.9951114058494568,True
985,GTEX-X8HC-0626-SM-4E3HQ,2,2,Normal Tissue,Normal Tissue,0.9303622841835022,True
986,GTEX-11DXY-2626-SM-5GIE7,2,2,Normal Tissue,Normal Tissue,0.9977573752403259,True
987,GTEX-ZV7C-0926-SM-59HL1,2,2,Normal Tissue,Normal Tissue,0.7277508974075317,True
988,TCGA-DA-A3F8-06,1,1,Metastasis,Metastasis,0.9411556720733643,True
989,GTEX-NL3G-0008-SM-4E3JX,2,2,Normal Tissue,Normal Tissue,0.7623773217201233,True
990,TCGA-D3-A2J6-06,1,2,Metastasis,Normal Tissue,0.38827890157699585,False
991,GTEX-QVJO-1626-SM-2S1QW,2,2,Normal Tissue,Normal Tissue,0.9979795813560486,True
992,TCGA-ER-A42L-06,1,1,Metastasis,Metastasis,0.9547921419143677,True
993,GTEX-ZDTT-0008-SM-4E3K5,2,2,Normal Tissue,Normal Tissue,0.8480257391929626,True
994,GTEX-13FTW-0326-SM-5K7UW,2,2,Normal Tissue,Normal Tissue,0.9884738326072693,True
995,GTEX-139TS-2126-SM-5K7XC,2,2,Normal Tissue,Normal Tissue,0.9918963313102722,True
996,GTEX-Q734-0008-SM-48U2I,2,2,Normal Tissue,Normal Tissue,0.9767947793006897,True
997,GTEX-ZTSS-0008-SM-4YCE8,2,2,Normal Tissue,Normal Tissue,0.9705134630203247,True
998,TCGA-WE-A8ZM-06,1,1,Metastasis,Metastasis,0.7919089198112488,True
999,GTEX-12WSB-2926-SM-59HKL,2,2,Normal Tissue,Normal Tissue,0.9496067762374878,True
1000,GTEX-11P7K-1126-SM-5HL4L,2,2,Normal Tissue,Normal Tissue,0.9943556785583496,True
1001,TCGA-EE-A20F-06,1,1,Metastasis,Metastasis,0.9523380994796753,True
1002,GTEX-OHPJ-0008-SM-4E3JG,2,2,Normal Tissue,Normal Tissue,0.654553234577179,True
1003,GTEX-ZP4G-1426-SM-4WWCL,2,2,Normal Tissue,Normal Tissue,0.9967911839485168,True
1004,TCGA-FW-A3I3-06,1,0,Metastasis,Primary Tumor,0.5076218247413635,False
1005,GTEX-XOTO-0726-SM-4B659,2,2,Normal Tissue,Normal Tissue,0.9963072538375854,True
1006,TCGA-YD-A9TA-06,1,1,Metastasis,Metastasis,0.9689478874206543,True
1007,GTEX-11GSP-0008-SM-5Q5DM,2,2,Normal Tissue,Normal Tissue,0.5434598326683044,True
1008,GTEX-X4XY-0008-SM-46MVL,2,2,Normal Tissue,Normal Tissue,0.7926098704338074,True
1009,TCGA-EB-A6QY-01,0,0,Primary Tumor,Primary Tumor,0.7018501162528992,True
1010,TCGA-WE-A8ZY-06,1,1,Metastasis,Metastasis,0.8606306314468384,True
1011,GTEX-111CU-1126-SM-5EGIM,2,2,Normal Tissue,Normal Tissue,0.9940915703773499,True
1012,TCGA-D3-A1Q1-06,1,1,Metastasis,Metastasis,0.5691984295845032,True
1013,TCGA-D3-A8GR-06,1,1,Metastasis,Metastasis,0.7919309139251709,True
1014,TCGA-EE-A20I-06,1,1,Metastasis,Metastasis,0.9285189509391785,True
1015,TCGA-DA-A95V-06,1,1,Metastasis,Metastasis,0.966241717338562,True
1016,GTEX-14DAR-2026-SM-5S2O3,2,2,Normal Tissue,Normal Tissue,0.9868929982185364,True
1017,GTEX-OXRP-0126-SM-48TDI,2,2,Normal Tissue,Normal Tissue,0.9980384707450867,True
1018,GTEX-11P81-0008-SM-5S2OT,2,2,Normal Tissue,Normal Tissue,0.9446711540222168,True
1019,TCGA-EE-A3JB-06,1,1,Metastasis,Metastasis,0.8911339044570923,True
1020,TCGA-ER-A19F-06,1,1,Metastasis,Metastasis,0.8402643799781799,True
1021,GTEX-ZAK1-0626-SM-5HL8E,2,2,Normal Tissue,Normal Tissue,0.9976696372032166,True
1022,TCGA-EB-A4XL-01,0,1,Primary Tumor,Metastasis,0.4477294981479645,False
1023,GTEX-WRHU-2826-SM-3MJG8,2,2,Normal Tissue,Normal Tissue,0.7547592520713806,True
1024,GTEX-ZDTS-0826-SM-4WKHL,2,2,Normal Tissue,Normal Tissue,0.9748250246047974,True
1025,GTEX-117YX-2326-SM-5H12W,2,2,Normal Tissue,Normal Tissue,0.9988324046134949,True
1026,GTEX-12ZZY-0726-SM-5EQ66,2,2,Normal Tissue,Normal Tissue,0.9981301426887512,True
1027,TCGA-FS-A1ZM-06,1,0,Metastasis,Primary Tumor,0.4997144043445587,False
1028,GTEX-Y5V6-0008-SM-4V6FV,2,2,Normal Tissue,Normal Tissue,0.9020268321037292,True
1029,GTEX-14BMV-0126-SM-5S2PO,2,2,Normal Tissue,Normal Tissue,0.9913964867591858,True
1030,GTEX-QCQG-0008-SM-48U2G,2,2,Normal Tissue,Normal Tissue,0.8481725454330444,True
1031,GTEX-X3Y1-0008-SM-4PR12,2,2,Normal Tissue,Normal Tissue,0.9888913631439209,True
1032,TCGA-EE-A2MR-06,1,1,Metastasis,Metastasis,0.9244639277458191,True
1033,GTEX-12WSD-0126-SM-59HKN,2,2,Normal Tissue,Normal Tissue,0.9596748352050781,True
1034,GTEX-S4UY-0008-SM-3NM8H,2,2,Normal Tissue,Normal Tissue,0.9313594102859497,True
1035,GTEX-WWTW-0008-SM-4MVPE,2,2,Normal Tissue,Normal Tissue,0.870799720287323,True
1036,GTEX-13JVG-0726-SM-5KM16,2,2,Normal Tissue,Normal Tissue,0.9732356667518616,True
1037,GTEX-S341-0008-SM-4AD6D,2,2,Normal Tissue,Normal Tissue,0.9930383563041687,True
1038,GTEX-U8XE-0226-SM-4E3J3,2,2,Normal Tissue,Normal Tissue,0.9923917651176453,True
1039,GTEX-13OW7-0426-SM-5K7VK,2,2,Normal Tissue,Normal Tissue,0.9920612573623657,True
1040,GTEX-11WQC-0008-SM-5SI6R,2,2,Normal Tissue,Normal Tissue,0.91880202293396,True
1041,GTEX-13113-1926-SM-5LZWG,2,2,Normal Tissue,Normal Tissue,0.9959298968315125,True
1042,TCGA-D3-A1Q5-06,1,1,Metastasis,Metastasis,0.937537670135498,True
1043,GTEX-ZPCL-1126-SM-4WWFE,2,2,Normal Tissue,Normal Tissue,0.974959135055542,True
1044,GTEX-ZDYS-2426-SM-4WKGI,2,2,Normal Tissue,Normal Tissue,0.98163902759552,True
1045,GTEX-146FH-0126-SM-5QGPP,2,2,Normal Tissue,Normal Tissue,0.9903950095176697,True
1046,GTEX-ZTSS-1926-SM-57WEW,2,2,Normal Tissue,Normal Tissue,0.9825112223625183,True
1047,TCGA-EE-A3JE-06,1,1,Metastasis,Metastasis,0.9593043327331543,True
1048,GTEX-QESD-0008-SM-447B2,2,2,Normal Tissue,Normal Tissue,0.9529495239257812,True
1049,GTEX-ZT9W-2426-SM-57WFJ,2,2,Normal Tissue,Normal Tissue,0.4239860773086548,True
1050,TCGA-FS-A1ZY-06,1,1,Metastasis,Metastasis,0.7243179082870483,True
1051,GTEX-Q2AI-1326-SM-2S1PL,2,2,Normal Tissue,Normal Tissue,0.9992792010307312,True
1052,GTEX-WYBS-0008-SM-4ONDX,2,2,Normal Tissue,Normal Tissue,0.6320449113845825,True
1053,TCGA-EB-A4IQ-01,0,0,Primary Tumor,Primary Tumor,0.4945487380027771,True
1054,GTEX-ZVE1-0726-SM-51MRN,2,2,Normal Tissue,Normal Tissue,0.9113161563873291,True
1055,TCGA-QB-A6FS-06,1,1,Metastasis,Metastasis,0.9553012251853943,True
1056,TCGA-FR-A729-06,1,1,Metastasis,Metastasis,0.9696142673492432,True
1057,GTEX-ZV68-0008-SM-4YCCV,2,2,Normal Tissue,Normal Tissue,0.9729176759719849,True
1058,TCGA-ER-A19J-06,1,0,Metastasis,Primary Tumor,0.4754987955093384,False
1059,GTEX-113JC-0008-SM-5QGR6,2,2,Normal Tissue,Normal Tissue,0.8946573734283447,True
1060,GTEX-ZVZQ-0008-SM-51MSK,2,2,Normal Tissue,Normal Tissue,0.8943725228309631,True
1061,TCGA-FS-A1Z7-06,1,1,Metastasis,Metastasis,0.8067825436592102,True
1062,GTEX-SNOS-0008-SM-4DM6I,2,2,Normal Tissue,Normal Tissue,0.9428310990333557,True
1063,GTEX-11DZ1-0126-SM-5985Q,2,2,Normal Tissue,Normal Tissue,0.9938271641731262,True
1064,GTEX-ZYWO-2226-SM-5GZXR,2,2,Normal Tissue,Normal Tissue,0.9701757431030273,True
1065,TCGA-GN-A266-06,1,1,Metastasis,Metastasis,0.9693503975868225,True
1066,TCGA-RP-A693-06,1,1,Metastasis,Metastasis,0.9484100341796875,True
1067,GTEX-ZLWG-0008-SM-4E3J4,2,2,Normal Tissue,Normal Tissue,0.9592309594154358,True
1068,TCGA-EE-A3JH-06,1,1,Metastasis,Metastasis,0.9735829830169678,True
1069,TCGA-D3-A1QA-06,1,1,Metastasis,Metastasis,0.9275665879249573,True
1070,TCGA-D3-A1QA-07,1,1,Metastasis,Metastasis,0.9539867639541626,True
1071,TCGA-DA-A95Y-06,1,1,Metastasis,Metastasis,0.910552442073822,True
1072,TCGA-EE-A2MD-06,1,1,Metastasis,Metastasis,0.9648195505142212,True
1073,GTEX-111VG-1626-SM-5EGIO,2,2,Normal Tissue,Normal Tissue,0.98047935962677,True
1074,TCGA-EB-A3Y7-01,0,0,Primary Tumor,Primary Tumor,0.8016397356987,True
1075,GTEX-RM2N-1426-SM-2TF4H,2,2,Normal Tissue,Normal Tissue,0.9968384504318237,True
1076,TCGA-FR-A726-01,0,0,Primary Tumor,Primary Tumor,0.8210029006004333,True
1077,GTEX-11DXZ-2026-SM-5987S,2,2,Normal Tissue,Normal Tissue,0.9872643947601318,True
1078,TCGA-EE-A2MQ-06,1,1,Metastasis,Metastasis,0.9081861972808838,True
1079,GTEX-SSA3-0008-SM-47JWJ,2,2,Normal Tissue,Normal Tissue,0.9812131524085999,True
1080,TCGA-D3-A2J8-06,1,1,Metastasis,Metastasis,0.9652407169342041,True
1081,GTEX-WOFL-0126-SM-3MJG2,2,2,Normal Tissue,Normal Tissue,0.9770035147666931,True
1082,GTEX-RN64-0126-SM-2TC68,2,2,Normal Tissue,Normal Tissue,0.7128377556800842,True
1083,TCGA-BF-A3DJ-01,0,0,Primary Tumor,Primary Tumor,0.8223654627799988,True
1084,GTEX-WWYW-0008-SM-4MVPF,2,2,Normal Tissue,Normal Tissue,0.8579846620559692,True
1085,TCGA-D9-A148-06,1,1,Metastasis,Metastasis,0.8978247046470642,True
1086,GTEX-PLZ4-0126-SM-2S1OG,2,2,Normal Tissue,Normal Tissue,0.9992282390594482,True
1087,TCGA-EB-A6R0-01,0,1,Primary Tumor,Metastasis,0.4987253248691559,False
1088,GTEX-U3ZN-0008-SM-4DXTL,2,2,Normal Tissue,Normal Tissue,0.9961534142494202,True
1089,GTEX-13VXT-1926-SM-5K7UO,2,2,Normal Tissue,Normal Tissue,0.9962384700775146,True
1090,GTEX-WCDI-0008-SM-47JYE,2,2,Normal Tissue,Normal Tissue,0.562716543674469,True
